PA1 timing test,
srun -N2 PA1 10000 30 10000,
The following timings are the average of 30 tests:,
Integers , Seconds
6267,0.0005732
6268,0.000573267
6269,0.000573267
6270,0.0005733
6271,0.0005732
6272,0.0005733
6273,0.0005732
6274,0.000573267
6275,0.000573267
6276,0.000573333
6277,0.000573167
6278,0.000573267
6279,0.000573233
6280,0.000573233
6281,0.000573167
6282,0.000573267
6283,0.0005733
6284,0.0005733
6285,0.0005733
6286,0.0005732
6287,0.000573267
6288,0.0005733
6289,0.000573167
6290,0.000573333
6291,0.000573133
6292,0.000573367
6293,0.0005731
6294,0.000573233
6295,0.000573267
6296,0.000573233
6297,0.000573133
6298,0.000573333
6299,0.000573267
6300,0.0005732
6301,0.000573167
6302,0.000573333
6303,0.000573167
6304,0.0005733
6305,0.000573267
6306,0.000573133
6307,0.000573233
6308,0.000573267
6309,0.0005732
6310,0.0005733
6311,0.000573167
6312,0.000573233
6313,0.000573267
6314,0.000573267
6315,0.0005732
6316,0.000573267
6317,0.0005732
6318,0.000573367
6319,0.000573233
6320,0.000573133
6321,0.0005732
6322,0.000573367
6323,0.0005733
6324,0.0005732
6325,0.000573167
6326,0.000573233
6327,0.000573133
6328,0.000573333
6329,0.000573233
6330,0.000573233
6331,0.0005732
6332,0.000573267
6333,0.000573167
6334,0.0005729
6335,0.000573167
6336,0.0005734
6337,0.000573167
6338,0.000573433
6339,0.000573133
6340,0.0005733
6341,0.0005732
6342,0.000573367
6343,0.000573167
6344,0.000573167
6345,0.000573167
6346,0.000573467
6347,0.0005732
6348,0.0005733
6349,0.0005731
6350,0.000573433
6351,0.0005731
6352,0.0005733
6353,0.000573267
6354,0.000573267
6355,0.000573167
6356,0.0005734
6357,0.0005732
6358,0.0005733
6359,0.0005733
6360,0.000573167
6361,0.0005732
6362,0.0005733
6363,0.000573333
6364,0.0005733
6365,0.000573267
6366,0.000573167
6367,0.0005732
6368,0.000573233
6369,0.0005732
6370,0.000573267
6371,0.000573267
6372,0.0005733
6373,0.000573233
6374,0.000573233
6375,0.0005731
6376,0.0005732
6377,0.000573267
6378,0.0005733
6379,0.000573167
6380,0.000573367
6381,0.0005732
6382,0.000573167
6383,0.000573233
6384,0.000573367
6385,0.000573167
6386,0.000573233
6387,0.000573233
6388,0.000573267
6389,0.000573233
6390,0.000573333
6391,0.000573167
6392,0.0005733
6393,0.000573133
6394,0.000573167
6395,0.000573233
6396,0.000573267
6397,0.0005732
6398,0.000573233
6399,0.0005733
6400,0.000573267
6401,0.0005732
6402,0.000572733
6403,0.000573267
6404,0.000573267
6405,0.000573233
6406,0.000573333
6407,0.0005731
6408,0.000573167
6409,0.0005732
6410,0.000573267
6411,0.000573233
6412,0.000573267
6413,0.000573267
6414,0.0005732
6415,0.000573333
6416,0.0005733
6417,0.000573167
6418,0.000573333
6419,0.000573167
6420,0.000573267
6421,0.0005779
6422,0.000573333
6423,0.0005732
6424,0.000573267
6425,0.000573233
6426,0.000573333
6427,0.0005731
6428,0.000573167
6429,0.0005732
6430,0.000573367
6431,0.000582767
6432,0.000573367
6433,0.000573067
6434,0.000573367
6435,0.000573167
6436,0.0005733
6437,0.000573133
6438,0.0005734
6439,0.000573167
6440,0.0005734
6441,0.000573
6442,0.0005732
6443,0.000573167
6444,0.000573233
6445,0.000578
6446,0.000573233
6447,0.0005732
6448,0.000573333
6449,0.000573167
6450,0.000573333
6451,0.0005732
6452,0.000573267
6453,0.0005732
6454,0.0005733
6455,0.000573333
6456,0.0005731
6457,0.000573167
6458,0.000573133
6459,0.000573233
6460,0.0005734
6461,0.0005731
6462,0.0005733
6463,0.000573233
6464,0.000573267
6465,0.000573233
6466,0.000573333
6467,0.0005732
6468,0.000573267
6469,0.000573267
6470,0.0005732
6471,0.000573267
6472,0.000573233
6473,0.000573133
6474,0.0005732
6475,0.0005732
6476,0.000573233
6477,0.000573167
6478,0.000573233
6479,0.000573367
6480,0.000573267
6481,0.0005731
6482,0.000573333
6483,0.000573133
6484,0.000573267
6485,0.000573167
6486,0.000573267
6487,0.0005733
6488,0.0005731
6489,0.000573333
6490,0.000573267
6491,0.000573267
6492,0.000573167
6493,0.000573267
6494,0.000573267
6495,0.000573267
6496,0.0005732
6497,0.000573133
6498,0.0005733
6499,0.000573267
6500,0.0005731
6501,0.000573233
6502,0.0005733
6503,0.000573233
6504,0.0005732
6505,0.000573233
6506,0.0005733
6507,0.000582767
6508,0.000573267
6509,0.000573167
6510,0.0005733
6511,0.000573167
6512,0.000573067
6513,0.0005731
6514,0.0005733
6515,0.000573167
6516,0.0005732
6517,0.000573167
6518,0.000573133
6519,0.000573233
6520,0.000573167
6521,0.000573267
6522,0.000573233
6523,0.000577967
6524,0.000573367
6525,0.000573267
6526,0.000573233
6527,0.000573167
6528,0.0005733
6529,0.000573267
6530,0.0005733
6531,0.0005732
6532,0.000573367
6533,0.0005732
6534,0.0005733
6535,0.0005733
6536,0.000573233
6537,0.000573233
6538,0.000573233
6539,0.000573133
6540,0.000573167
6541,0.000573333
6542,0.000573233
6543,0.0005732
6544,0.000573267
6545,0.0005734
6546,0.0005733
6547,0.000573067
6548,0.0005734
6549,0.0005732
6550,0.0005733
6551,0.000573167
6552,0.000573267
6553,0.000573267
6554,0.0005732
6555,0.0005733
6556,0.000573167
6557,0.000573267
6558,0.000573333
6559,0.0005732
6560,0.000573167
6561,0.000573233
6562,0.000573133
6563,0.000573267
6564,0.000573267
6565,0.000573133
6566,0.0005733
6567,0.000573167
6568,0.000573133
6569,0.0005733
6570,0.000573333
6571,0.0005732
6572,0.000573333
6573,0.0005731
6574,0.000573167
6575,0.000573267
6576,0.000573267
6577,0.0005733
6578,0.000573233
6579,0.000573133
6580,0.000573267
6581,0.000573233
6582,0.000573233
6583,0.000573267
6584,0.0005733
6585,0.000573233
6586,0.0005731
6587,0.0005732
6588,0.000573233
6589,0.0005733
6590,0.0005733
6591,0.000573267
6592,0.000573367
6593,0.0005732
6594,0.000573233
6595,0.000573233
6596,0.000573367
6597,0.000573233
6598,0.000573367
6599,0.0005731
6600,0.000573267
6601,0.000573233
6602,0.0005733
6603,0.000573233
6604,0.0005733
6605,0.000578
6606,0.000573233
6607,0.000577633
6608,0.000573333
6609,0.000573167
6610,0.000573167
6611,0.0005732
6612,0.000573267
6613,0.000573267
6614,0.0005733
6615,0.000578067
6616,0.000573367
6617,0.0005732
6618,0.000573167
6619,0.000573333
6620,0.000573333
6621,0.0005732
6622,0.0005732
6623,0.0005731
6624,0.000573333
6625,0.0005733
6626,0.000573167
6627,0.000573233
6628,0.000573167
6629,0.000573267
6630,0.000573267
6631,0.000573233
6632,0.000573267
6633,0.0005733
6634,0.0005732
6635,0.000573367
6636,0.0005733
6637,0.0005732
6638,0.000573267
6639,0.0005732
6640,0.0005732
6641,0.000573333
6642,0.0005731
6643,0.0005732
6644,0.000578
6645,0.0005733
6646,0.000573233
6647,0.000573167
6648,0.0005732
6649,0.000573333
6650,0.000573167
6651,0.000573333
6652,0.000573133
6653,0.000573233
6654,0.000582833
6655,0.000578
6656,0.000573333
6657,0.000573233
6658,0.000573267
6659,0.000582867
6660,0.0005733
6661,0.000573133
6662,0.0005733
6663,0.0005779
6664,0.000582833
6665,0.000577967
6666,0.000597167
6667,0.000578
6668,0.000577867
6669,0.000582733
6670,0.000582767
6671,0.0005829
6672,0.000573333
6673,0.000592333
6674,0.000573233
6675,0.000592367
6676,0.000582733
6677,0.0005923
6678,0.000578
6679,0.000592367
6680,0.000578033
6681,0.000592367
6682,0.000592367
6683,0.0005924
6684,0.000606667
6685,0.000597133
6686,0.0006019
6687,0.0005971
6688,0.000597233
6689,0.000606567
6690,0.000597233
6691,0.0006018
6692,0.000601933
6693,0.000597133
6694,0.000601867
6695,0.000597233
6696,0.000597167
6697,0.000601833
6698,0.0005971
6699,0.000602
6700,0.000606567
6701,0.000597267
6702,0.000606567
6703,0.000611567
6704,0.000625833
6705,0.0006115
6706,0.0006258
6707,0.000635333
6708,0.0006449
6709,0.0006402
6710,0.0006639
6711,0.0006592
6712,0.0006592
6713,0.000678333
6714,0.0006593
6715,0.0006639
6716,0.000678267
6717,0.000678333
6718,0.000687867
6719,0.000683167
6720,0.000673633
6721,0.000697533
6722,0.0006927
6723,0.000692733
6724,0.000702267
6725,0.0006831
6726,0.000697433
6727,0.000702333
6728,0.000702267
6729,0.0007071
6730,0.000716633
6731,0.000716533
6732,0.000716633
6733,0.0007024
6734,0.0007166
6735,0.000716567
6736,0.0007166
6737,0.000716633
6738,0.000716633
6739,0.000716667
6740,0.0007167
6741,0.000716433
6742,0.000716633
6743,0.000716667
6744,0.0007166
6745,0.000716533
6746,0.000716567
6747,0.000716567
6748,0.000716567
6749,0.0007166
6750,0.0007166
6751,0.000716633
6752,0.0007166
6753,0.0007167
6754,0.000716633
6755,0.000716567
6756,0.000716567
6757,0.0007215
6758,0.0007165
6759,0.000716767
6760,0.000716533
6761,0.000716733
6762,0.000716567
6763,0.0007165
6764,0.000716633
6765,0.000716667
6766,0.000716533
6767,0.000716567
6768,0.000716633
6769,0.000716667
6770,0.000716567
6771,0.0007166
6772,0.000716567
6773,0.000716567
6774,0.000716467
6775,0.000716633
6776,0.000716633
6777,0.000716533
6778,0.000716667
6779,0.0007166
6780,0.0007166
6781,0.0007166
6782,0.000716567
6783,0.000716667
6784,0.000716667
6785,0.000716667
6786,0.000716567
6787,0.0007166
6788,0.000716667
6789,0.0007167
6790,0.0007166
6791,0.0007166
6792,0.000716567
6793,0.000716633
6794,0.000716567
6795,0.000716633
6796,0.0007166
6797,0.000716667
6798,0.000716633
6799,0.000716567
6800,0.000716567
6801,0.0007167
6802,0.000716567
6803,0.000716567
6804,0.0007167
6805,0.000716567
6806,0.000716667
6807,0.000716567
6808,0.000716633
6809,0.0007166
6810,0.000716567
6811,0.0007163
6812,0.0007166
6813,0.000716633
6814,0.0007164
6815,0.000716633
6816,0.0007166
6817,0.000716533
6818,0.000716467
6819,0.000716633
6820,0.000716567
6821,0.000716633
6822,0.0007166
6823,0.000716767
6824,0.000716367
6825,0.000716567
6826,0.0007166
6827,0.0007166
6828,0.0007166
6829,0.000716467
6830,0.000716667
6831,0.0007167
6832,0.000716467
6833,0.0007166
6834,0.000716633
6835,0.000716567
6836,0.0007165
6837,0.000716467
6838,0.0007166
6839,0.0007167
6840,0.000716533
6841,0.0007166
6842,0.0007165
6843,0.000716633
6844,0.0007164
6845,0.000716667
6846,0.000716667
6847,0.0007167
6848,0.000716567
6849,0.0007166
6850,0.0007166
6851,0.000716567
6852,0.0007166
6853,0.000716567
6854,0.000716533
6855,0.000716667
6856,0.000716533
6857,0.000716633
6858,0.000716567
6859,0.0007166
6860,0.000716533
6861,0.000716667
6862,0.0007166
6863,0.0007166
6864,0.000716467
6865,0.0007166
6866,0.000716533
6867,0.000716633
6868,0.000716633
6869,0.000716567
6870,0.0007166
6871,0.0007166
6872,0.000716567
6873,0.000716567
6874,0.000716667
6875,0.0007166
6876,0.000716633
6877,0.0007164
6878,0.000716667
6879,0.000716633
6880,0.000716567
6881,0.000716533
6882,0.0007166
6883,0.0007165
6884,0.000716567
6885,0.000716667
6886,0.0007165
6887,0.0007167
6888,0.000716567
6889,0.000716633
6890,0.0007166
6891,0.000716667
6892,0.000716567
6893,0.000716533
6894,0.000716633
6895,0.0007167
6896,0.000716467
6897,0.0007166
6898,0.0007167
6899,0.0007166
6900,0.000716667
6901,0.0007165
6902,0.000716667
6903,0.000716667
6904,0.000716533
6905,0.000716633
6906,0.000716567
6907,0.0007166
6908,0.000716733
6909,0.000716567
6910,0.0007166
6911,0.000716767
6912,0.0007165
6913,0.000716633
6914,0.0007167
6915,0.000716633
6916,0.0007167
6917,0.0007164
6918,0.000716533
6919,0.000716733
6920,0.0007165
6921,0.000716667
6922,0.000716467
6923,0.000716667
6924,0.000716533
6925,0.000716567
6926,0.000716567
6927,0.0007166
6928,0.0007166
6929,0.0007166
6930,0.000716567
6931,0.0007167
6932,0.000716567
6933,0.000716333
6934,0.000716633
6935,0.000716667
6936,0.0007166
6937,0.0007166
6938,0.000716667
6939,0.0007166
6940,0.000716667
6941,0.000716433
6942,0.0007165
6943,0.0007166
6944,0.000716533
6945,0.0007165
6946,0.000716733
6947,0.000716533
6948,0.0007166
6949,0.000716467
6950,0.0007165
6951,0.0007167
6952,0.0007166
6953,0.000716567
6954,0.0007166
6955,0.000716567
6956,0.000716533
6957,0.0007166
6958,0.0007166
6959,0.0007166
6960,0.000716567
6961,0.000716633
6962,0.000716767
6963,0.000716667
6964,0.0007166
6965,0.000716567
6966,0.000716667
6967,0.0007166
6968,0.0007165
6969,0.000716567
6970,0.000716767
6971,0.0007167
6972,0.0007166
6973,0.000716533
6974,0.0007165
6975,0.000716667
6976,0.000716567
6977,0.000716633
6978,0.0007167
6979,0.0007166
6980,0.000716633
6981,0.000716633
6982,0.0007166
6983,0.0007166
6984,0.000716567
6985,0.0007166
6986,0.000716567
6987,0.000716633
6988,0.000716567
6989,0.000716567
6990,0.000716567
6991,0.000716633
6992,0.000716533
6993,0.0007166
6994,0.000716667
6995,0.0007167
6996,0.000716533
6997,0.000716433
6998,0.0007166
6999,0.000716633
7000,0.0007165
7001,0.000716433
7002,0.000716733
7003,0.0007166
7004,0.0007166
7005,0.000716433
7006,0.000716567
7007,0.0007167
7008,0.000716667
7009,0.0007166
7010,0.000716667
7011,0.000716633
7012,0.0007167
7013,0.000716567
7014,0.000716633
7015,0.0007166
7016,0.0007163
7017,0.0007167
7018,0.000716533
7019,0.000716467
7020,0.000716633
7021,0.000716567
7022,0.0007167
7023,0.000716567
7024,0.000716567
7025,0.000716667
7026,0.0007165
7027,0.0007165
7028,0.000716633
7029,0.000716667
7030,0.0007165
7031,0.0007166
7032,0.000716567
7033,0.000716667
7034,0.000716633
7035,0.000716533
7036,0.000730833
7037,0.000716733
7038,0.0007165
7039,0.000716633
7040,0.000716633
7041,0.000716733
7042,0.0007166
7043,0.000716533
7044,0.000716633
7045,0.000716633
7046,0.0007166
7047,0.000716667
7048,0.000716633
7049,0.000716633
7050,0.0007166
7051,0.0007165
7052,0.0007167
7053,0.0007165
7054,0.000716667
7055,0.000716567
7056,0.000716533
7057,0.0007167
7058,0.000716533
7059,0.000716467
7060,0.0007167
7061,0.000716533
7062,0.0007167
7063,0.000716467
7064,0.000716567
7065,0.000716633
7066,0.000716633
7067,0.0007166
7068,0.000716633
7069,0.000716667
7070,0.0007166
7071,0.0007166
7072,0.000716633
7073,0.000716633
7074,0.0007166
7075,0.000716567
7076,0.0007167
7077,0.0007166
7078,0.0007167
7079,0.0007165
7080,0.000716567
7081,0.000716633
7082,0.000716567
7083,0.000716533
7084,0.000716633
7085,0.000716733
7086,0.000716633
7087,0.0007165
7088,0.000716533
7089,0.000716533
7090,0.000716667
7091,0.000716567
7092,0.000716633
7093,0.000716533
7094,0.0007168
7095,0.000716533
7096,0.000716633
7097,0.0007166
7098,0.0007165
7099,0.000716567
7100,0.0007166
7101,0.000716667
7102,0.000716633
7103,0.000716567
7104,0.000716633
7105,0.000716567
7106,0.000716633
7107,0.000716567
7108,0.000716667
7109,0.0007166
7110,0.000716533
7111,0.000716567
7112,0.000716667
7113,0.000716533
7114,0.000716567
7115,0.000716533
7116,0.000716633
7117,0.000716567
7118,0.000716633
7119,0.000716567
7120,0.0007166
7121,0.0007166
7122,0.0007166
7123,0.000716567
7124,0.0007165
7125,0.000716667
7126,0.000716567
7127,0.000716567
7128,0.0007166
7129,0.0007167
7130,0.000716533
7131,0.0007165
7132,0.000716567
7133,0.000716633
7134,0.000716633
7135,0.0007167
7136,0.0007166
7137,0.000716633
7138,0.000716533
7139,0.0007166
7140,0.000716533
7141,0.000716567
7142,0.0007166
7143,0.0007165
7144,0.000716633
7145,0.000716567
7146,0.000716667
7147,0.000716467
7148,0.000716567
7149,0.000716633
7150,0.000716633
7151,0.0007166
7152,0.000716567
7153,0.000716667
7154,0.0007166
7155,0.000716633
7156,0.0007166
7157,0.000716567
7158,0.0007167
7159,0.000716533
7160,0.000716533
7161,0.000716467
7162,0.000716667
7163,0.000716533
7164,0.000716533
7165,0.0007167
7166,0.000716633
7167,0.0007166
7168,0.000716533
7169,0.0007167
7170,0.0007166
7171,0.000716567
7172,0.000716533
7173,0.000716667
7174,0.000716633
7175,0.000716633
7176,0.0007166
7177,0.000716633
7178,0.000716633
7179,0.000716633
7180,0.000716367
7181,0.000716667
7182,0.0007167
7183,0.000716633
7184,0.000716567
7185,0.0007164
7186,0.0007167
7187,0.0007168
7188,0.000716467
7189,0.000716567
7190,0.000716667
7191,0.000716533
7192,0.000716667
7193,0.000716667
7194,0.000716567
7195,0.000716667
7196,0.000716467
7197,0.000716567
7198,0.0007167
7199,0.000716533
7200,0.000716667
7201,0.000716633
7202,0.0007166
7203,0.000716567
7204,0.0007166
7205,0.000716633
7206,0.000716767
7207,0.000716533
7208,0.0007165
7209,0.000716567
7210,0.000716733
7211,0.0007166
7212,0.000716433
7213,0.0007168
7214,0.000716633
7215,0.0007164
7216,0.000716567
7217,0.000716533
7218,0.000716667
7219,0.000716533
7220,0.000716633
7221,0.000716267
7222,0.000716467
7223,0.000716667
7224,0.0007166
7225,0.000716667
7226,0.000716667
7227,0.000716467
7228,0.0007166
7229,0.000716667
7230,0.000716667
7231,0.0007166
7232,0.000716533
7233,0.000716633
7234,0.0007166
7235,0.000716733
7236,0.000716567
7237,0.000716567
7238,0.0007166
7239,0.000716567
7240,0.000716567
7241,0.0007166
7242,0.0007166
7243,0.0007166
7244,0.0007167
7245,0.0007165
7246,0.000716733
7247,0.000716533
7248,0.000716533
7249,0.0007167
7250,0.0007166
7251,0.0007166
7252,0.000716633
7253,0.000716567
7254,0.0007166
7255,0.000716667
7256,0.0007165
7257,0.000716633
7258,0.000716733
7259,0.000716667
7260,0.000716633
7261,0.000716533
7262,0.000716633
7263,0.000716633
7264,0.000716633
7265,0.000716567
7266,0.000716633
7267,0.000716567
7268,0.000716633
7269,0.000716533
7270,0.000716467
7271,0.000716533
7272,0.000716667
7273,0.000716633
7274,0.000716667
7275,0.000716567
7276,0.000716667
7277,0.0007166
7278,0.0007166
7279,0.000716633
7280,0.0007166
7281,0.0007165
7282,0.000716667
7283,0.000716567
7284,0.000716567
7285,0.000716633
7286,0.000716667
7287,0.000716533
7288,0.000716533
7289,0.0007166
7290,0.0007166
7291,0.000716667
7292,0.0007166
7293,0.000716533
7294,0.0007166
7295,0.000716533
7296,0.000716633
7297,0.000716567
7298,0.0007166
7299,0.0007167
7300,0.000716667
7301,0.0007166
7302,0.0007166
7303,0.000716567
7304,0.000716533
7305,0.0007166
7306,0.000716633
7307,0.000716533
7308,0.000716533
7309,0.000716633
7310,0.000716667
7311,0.000716567
7312,0.000716767
7313,0.000716633
7314,0.000716567
7315,0.000716467
7316,0.000726233
7317,0.0007166
7318,0.000716567
7319,0.000716567
7320,0.000716567
7321,0.000716667
7322,0.000716633
7323,0.000716667
7324,0.000721333
7325,0.000716633
7326,0.000716567
7327,0.0007165
7328,0.000716533
7329,0.000716667
7330,0.000716533
7331,0.000716667
7332,0.000716633
7333,0.0007166
7334,0.000716633
7335,0.000716667
7336,0.0007166
7337,0.0007166
7338,0.000716567
7339,0.0007166
7340,0.000716567
7341,0.000716533
7342,0.000716533
7343,0.000716633
7344,0.0007167
7345,0.000716567
7346,0.000716633
7347,0.000716533
7348,0.000716667
7349,0.000716533
7350,0.000716533
7351,0.000716633
7352,0.000716633
7353,0.000716333
7354,0.000716667
7355,0.000716633
7356,0.000716633
7357,0.000716633
7358,0.0007165
7359,0.000716633
7360,0.0007166
7361,0.000716633
7362,0.0007165
7363,0.000716633
7364,0.0007166
7365,0.000716467
7366,0.000716633
7367,0.000716567
7368,0.0007166
7369,0.000716567
7370,0.000716667
7371,0.0007166
7372,0.000716567
7373,0.000716633
7374,0.000716533
7375,0.000716567
7376,0.000716667
7377,0.0007166
7378,0.000716433
7379,0.000716567
7380,0.000716633
7381,0.000716567
7382,0.0007166
7383,0.000716633
7384,0.000716533
7385,0.000716667
7386,0.000716567
7387,0.0007167
7388,0.000716633
7389,0.0007166
7390,0.000716567
7391,0.000716567
7392,0.0007167
7393,0.000716467
7394,0.000716733
7395,0.0007166
7396,0.000716667
7397,0.000716633
7398,0.000721333
7399,0.0007166
7400,0.0007166
7401,0.000716533
7402,0.0007167
7403,0.0007166
7404,0.000716633
7405,0.000716567
7406,0.000716633
7407,0.000716633
7408,0.000716567
7409,0.000716633
7410,0.000716633
7411,0.0007165
7412,0.0007165
7413,0.0007166
7414,0.000716533
7415,0.000716567
7416,0.0007166
7417,0.000716567
7418,0.000716633
7419,0.0007166
7420,0.0007164
7421,0.000716633
7422,0.000716533
7423,0.000716533
7424,0.0007166
7425,0.000716467
7426,0.000716267
7427,0.000716633
7428,0.000716633
7429,0.0007165
7430,0.000716633
7431,0.000716633
7432,0.000716633
7433,0.000716567
7434,0.000716667
7435,0.000716467
7436,0.000716767
7437,0.000716633
7438,0.000716667
7439,0.0007165
7440,0.000716633
7441,0.0007166
7442,0.0007167
7443,0.000716567
7444,0.0007166
7445,0.000716533
7446,0.000716667
7447,0.0007166
7448,0.0007165
7449,0.0007166
7450,0.0007165
7451,0.000716567
7452,0.0007166
7453,0.000716533
7454,0.0007166
7455,0.000716567
7456,0.000726233
7457,0.000716567
7458,0.0007167
7459,0.000716533
7460,0.0007166
7461,0.000716467
7462,0.000716767
7463,0.000716567
7464,0.000721433
7465,0.000716633
7466,0.000716533
7467,0.000716367
7468,0.000716767
7469,0.000716633
7470,0.000716633
7471,0.0007165
7472,0.000716733
7473,0.0007165
7474,0.000716667
7475,0.0007166
7476,0.000716567
7477,0.0007168
7478,0.0007167
7479,0.000716667
7480,0.000716567
7481,0.000716533
7482,0.000716833
7483,0.000716367
7484,0.000716767
7485,0.0007165
7486,0.0007166
7487,0.000716733
7488,0.000716433
7489,0.000716667
7490,0.000716633
7491,0.000716533
7492,0.000716633
7493,0.0007172
7494,0.000716533
7495,0.000716533
7496,0.000716633
7497,0.000716567
7498,0.0007166
7499,0.000716567
7500,0.0007166
7501,0.000716567
7502,0.0007166
7503,0.0007165
7504,0.0007165
7505,0.0007167
7506,0.000716433
7507,0.000716767
7508,0.0007166
7509,0.000716767
7510,0.000716533
7511,0.0007166
7512,0.000716533
7513,0.000716467
7514,0.000716733
7515,0.000716533
7516,0.000716633
7517,0.000716633
7518,0.000716567
7519,0.000716633
7520,0.0007166
7521,0.0007166
7522,0.0007165
7523,0.0007166
7524,0.0007167
7525,0.000716533
7526,0.0007166
7527,0.0007166
7528,0.0007166
7529,0.000716533
7530,0.000716633
7531,0.000716633
7532,0.000716667
7533,0.0007165
7534,0.000716567
7535,0.000716633
7536,0.0007166
7537,0.0007166
7538,0.000716567
7539,0.0007166
7540,0.000716667
7541,0.000716467
7542,0.000716667
7543,0.000716633
7544,0.000716533
7545,0.0007167
7546,0.000716567
7547,0.000716567
7548,0.000716667
7549,0.000716467
7550,0.000716667
7551,0.000716667
7552,0.000716567
7553,0.0007166
7554,0.000716633
7555,0.000716567
7556,0.0007166
7557,0.000716533
7558,0.000716633
7559,0.0007167
7560,0.000716567
7561,0.0007166
7562,0.0007167
7563,0.0007166
7564,0.0007164
7565,0.000716667
7566,0.000716533
7567,0.000716567
7568,0.000716567
7569,0.0007166
7570,0.0007166
7571,0.000716667
7572,0.000716667
7573,0.000716567
7574,0.000716567
7575,0.000716667
7576,0.0007166
7577,0.0007166
7578,0.000716633
7579,0.000716567
7580,0.0007166
7581,0.000716567
7582,0.0007166
7583,0.0007166
7584,0.000716667
7585,0.000716667
7586,0.000716533
7587,0.000716667
7588,0.000716533
7589,0.0007166
7590,0.000716633
7591,0.000716567
7592,0.000716567
7593,0.000716633
7594,0.0007167
7595,0.000730933
7596,0.0007166
7597,0.000716567
7598,0.000716667
7599,0.0007166
7600,0.000716733
7601,0.000716633
7602,0.000716667
7603,0.000721367
7604,0.000716567
7605,0.0007166
7606,0.0007165
7607,0.0007167
7608,0.0007166
7609,0.000716567
7610,0.0007166
7611,0.0007167
7612,0.000716567
7613,0.000716567
7614,0.000716633
7615,0.000716667
7616,0.000716533
7617,0.000716567
7618,0.000716633
7619,0.000716667
7620,0.0007166
7621,0.0007166
7622,0.0007167
7623,0.0007165
7624,0.000716733
7625,0.0007167
7626,0.0007166
7627,0.000716567
7628,0.000716533
7629,0.000716567
7630,0.000716833
7631,0.000715933
7632,0.000716667
7633,0.0007166
7634,0.000716567
7635,0.000716633
7636,0.0007166
7637,0.0007166
7638,0.000716667
7639,0.000716633
7640,0.000716433
7641,0.000716467
7642,0.000716533
7643,0.000716567
7644,0.0007166
7645,0.0007166
7646,0.000716633
7647,0.0007166
7648,0.0007165
7649,0.0007166
7650,0.000716567
7651,0.000716667
7652,0.000716633
7653,0.0007166
7654,0.000716667
7655,0.000716533
7656,0.000716667
7657,0.000716667
7658,0.000716567
7659,0.000716667
7660,0.000716567
7661,0.000716567
7662,0.000716667
7663,0.000716533
7664,0.000716533
7665,0.0007166
7666,0.000716533
7667,0.000716633
7668,0.000716633
7669,0.0007166
7670,0.000716633
7671,0.000716567
7672,0.000716533
7673,0.0007166
7674,0.000716533
7675,0.000716667
7676,0.000716633
7677,0.0007166
7678,0.0007166
7679,0.000716667
7680,0.0007165
7681,0.000716667
7682,0.0007166
7683,0.0007166
7684,0.0007166
7685,0.0007166
7686,0.0007165
7687,0.000716633
7688,0.000716533
7689,0.0007167
7690,0.000716633
7691,0.000716667
7692,0.000716467
7693,0.0007166
7694,0.0007167
7695,0.000716467
7696,0.0007166
7697,0.0007165
7698,0.000716533
7699,0.0007167
7700,0.0007166
7701,0.0007167
7702,0.000716467
7703,0.000716567
7704,0.000716533
7705,0.0007166
7706,0.000716567
7707,0.0007167
7708,0.000716667
7709,0.000716667
7710,0.000716533
7711,0.0007166
7712,0.000716567
7713,0.0007166
7714,0.0007166
7715,0.000716733
7716,0.000716567
7717,0.000716633
7718,0.000716633
7719,0.0007166
7720,0.000716633
7721,0.0007167
7722,0.000716467
7723,0.0007168
7724,0.0007166
7725,0.0007165
7726,0.000716633
7727,0.000716567
7728,0.000716633
7729,0.000716567
7730,0.000716633
7731,0.000716467
7732,0.000716633
7733,0.000716667
7734,0.000716567
7735,0.000731
7736,0.000716633
7737,0.0007166
7738,0.000716533
7739,0.000716767
7740,0.0007166
7741,0.000716467
7742,0.000716633
7743,0.000721433
7744,0.000716567
7745,0.000716533
7746,0.000716667
7747,0.000716533
7748,0.000716633
7749,0.000716633
7750,0.000716467
7751,0.0007166
7752,0.000716667
7753,0.0007165
7754,0.000716633
7755,0.000716633
7756,0.0007165
7757,0.000716633
7758,0.000716667
7759,0.000716567
7760,0.000716667
7761,0.000716567
7762,0.000716633
7763,0.0007166
7764,0.0007167
7765,0.000716567
7766,0.000716633
7767,0.0007166
7768,0.0007165
7769,0.000716467
7770,0.0007166
7771,0.000716567
7772,0.000716667
7773,0.000716567
7774,0.0007166
7775,0.000716567
7776,0.000716567
7777,0.0007166
7778,0.000716733
7779,0.000716633
7780,0.0007167
7781,0.0007166
7782,0.000716633
7783,0.000716567
7784,0.000716567
7785,0.000716633
7786,0.0007166
7787,0.000716567
7788,0.0007167
7789,0.000716567
7790,0.000716633
7791,0.0007166
7792,0.000716667
7793,0.0007166
7794,0.0007167
7795,0.0007166
7796,0.000716667
7797,0.0007166
7798,0.0007166
7799,0.0007166
7800,0.0007166
7801,0.000716567
7802,0.0007164
7803,0.0007167
7804,0.000716567
7805,0.000716667
7806,0.000716467
7807,0.000716667
7808,0.0007166
7809,0.000716533
7810,0.000716567
7811,0.000716567
7812,0.0007167
7813,0.0007166
7814,0.0007166
7815,0.0007166
7816,0.000716533
